State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Operating Hours,Staff Count,Parking Availability,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Gujarat,Vadodara,Women,Jeans,3,420614,Rented,24-10-2020,1400,Thomas Terrell,M41,10 AM - 9 PM,16,Not Available,77148,31-08-2024,August,975829,Jessica Wright,743,2108,6,5059.2
Gujarat,Surat,Men,Tops,52,418857,Owned,09-01-2023,800,Eric Hicks,M5,11 AM - 8 PM,17,Not Available,42577,04-06-2024,June,719432,Michael Abbott,312,2983,4,4772.8
Gujarat,Vadodara,Kids,Skirts,72,403861,Owned,13-11-2024,1200,Joseph Davis,M41,10 AM - 9 PM,12,Available,24850,19-02-2024,February,209071,Jacob Washington,305,2844,1,1137.6
Gujarat,Surat,Kids,Pants,79,408444,Owned,25-06-2021,800,Douglas Morris,M72,9 AM - 8 PM,10,Available,53600,10-06-2024,June,239034,Candice Morales,963,1688,1,675.2
Gujarat,Vadodara,Women,Sweaters,26,436290,Rented,20-12-2021,1400,Peter Moreno,M69,9 AM - 8 PM,16,Available,99043,27-06-2024,June,769319,Christopher Mitchell,485,2371,8,7587.2
Gujarat,Rajkot,Kids,Skirts,54,407532,Owned,13-05-2023,1000,Craig Porter,M56,10 AM - 9 PM,12,Not Available,51021,19-02-2024,February,421436,Brian Howard,829,1160,5,2320
Gujarat,Ahmedabad,Women,Tops,46,402848,Rented,02-01-2024,1400,Michael Allen,M78,10 AM - 7 PM,9,Not Available,88864,26-05-2024,May,460210,Katherine Evans,333,2245,3,2694
Gujarat,Vadodara,Men,Dresses,4,416644,Rented,08-01-2022,950,David Nelson,M98,11 AM - 8 PM,14,Not Available,46548,02-12-2024,December,828096,Regina Mueller,635,2201,2,1760.8
Gujarat,Vadodara,Kids,Shoes,64,414712,Rented,19-09-2020,1300,Justin Mitchell,M60,10 AM - 7 PM,19,Available,64951,03-10-2024,October,387733,Heather Rowe,579,2831,7,7926.8
Gujarat,Surat,Women,Jeans,95,407539,Owned,07-01-2022,1200,Christine Mcdonald,M52,9 AM - 8 PM,14,Available,60714,24-08-2024,August,210420,Colleen Garcia,352,2733,1,1093.2
Gujarat,Rajkot,Men,Sweaters,28,409030,Owned,01-06-2023,800,Charlene Ross,M29,9 AM - 8 PM,13,Available,72652,06-09-2024,September,696647,Ryan Sanchez,981,2273,3,2727.6
Gujarat,Surat,Women,Dresses,86,416607,Owned,09-07-2021,1200,Christopher Norman,M29,10 AM - 9 PM,13,Available,54042,30-04-2024,April,163954,Patrick Adams,984,2859,3,3430.8
Gujarat,Surat,Men,Pants,3,403037,Owned,19-12-2022,1400,Alejandro Cruz,M85,9 AM - 8 PM,13,Available,36778,31-08-2024,August,293157,Anthony Perry,408,600,5,1200
Gujarat,Rajkot,Men,Tops,59,411173,Owned,12-09-2024,1100,Melissa Clark,M74,10 AM - 7 PM,13,Not Available,94288,06-06-2024,June,670735,Misty Walters,825,691,5,1382
Gujarat,Vadodara,Women,Sweaters,39,403376,Owned,07-09-2022,1000,Andre Fuller,M6,10 AM - 7 PM,17,Not Available,75845,14-11-2024,November,356017,Justin Diaz,746,1357,6,3256.8
Haryana,Faridabad,Kids,Pants,5,408436,Rented,11-06-2020,1200,Elizabeth Walker,M18,10 AM - 9 PM,3,Not Available,97711,17-05-2024,May,716554,Bruce Leonard,740,2592,5,5184
Haryana,Faridabad,Women,Skirts,100,405273,Rented,23-10-2021,1400,Mr. Christian Baker,M86,10 AM - 9 PM,3,Available,97689,04-07-2024,July,923374,Reginald Cook,452,1333,7,3732.4
Haryana,Faridabad,Kids,Jackets,82,422938,Owned,08-07-2022,1400,Brooke Davis,M92,10 AM - 9 PM,16,Available,74808,04-02-2024,February,887470,Scott Schmitt MD,851,2487,3,2984.4
Haryana,Faridabad,Men,Tops,47,406525,Rented,04-11-2023,1200,Steven Cook,M13,10 AM - 7 PM,17,Not Available,67501,14-06-2024,June,922748,Benjamin Vargas,844,2676,3,3211.2
Haryana,Faridabad,Kids,Skirts,30,402721,Owned,03-04-2022,800,David Burgess,M45,11 AM - 8 PM,10,Available,97503,04-10-2024,October,608332,Richard Johnson,927,1285,1,514
Haryana,Faridabad,Men,Skirts,78,400044,Rented,06-08-2022,1100,Melissa Williams,M49,10 AM - 7 PM,11,Not Available,46576,02-07-2024,July,508207,Catherine Estes,373,2780,8,8896
Haryana,Faridabad,Kids,Sweaters,9,432247,Owned,20-10-2022,1300,Ryan Taylor,M91,10 AM - 7 PM,16,Available,28294,11-05-2024,May,625564,Lauren Jensen,357,2496,5,4992
Haryana,Faridabad,Men,Pants,1,414017,Owned,01-10-2024,1300,Melissa Martin,M88,10 AM - 9 PM,6,Available,94838,26-04-2024,April,519537,Ashley Garrett,526,1978,7,5538.4
Haryana,Faridabad,Women,Dresses,63,403364,Rented,25-04-2024,950,Thomas Johnson,M83,9 AM - 8 PM,17,Available,85009,31-07-2024,July,494083,Kenneth Jones,234,2106,5,4212
Haryana,Faridabad,Women,Jackets,55,421514,Rented,04-01-2024,1200,Abigail Edwards,M7,11 AM - 8 PM,9,Available,96106,14-07-2024,July,943565,Jonathan Rodriguez,346,1263,7,3536.4
Haryana,Faridabad,Men,Sweaters,23,415619,Rented,18-12-2020,1000,Shannon Clay,M90,11 AM - 8 PM,14,Available,94880,22-03-2024,March,945436,Karen Graham,856,649,1,259.6
Haryana,Faridabad,Men,T-shirts,18,438660,Owned,06-12-2021,1100,Kenneth Vincent,M76,10 AM - 9 PM,4,Not Available,55637,25-02-2024,February,238652,Robert Davis,748,1164,2,931.2
Haryana,Faridabad,Women,T-shirts,20,431185,Rented,04-06-2021,950,Chad Snow,M87,10 AM - 9 PM,7,Available,44086,06-06-2024,June,243441,Carla Rodriguez,720,1644,4,2630.4
Haryana,Faridabad,Kids,Dresses,10,407942,Owned,30-12-2023,950,Marcus Lee,M51,10 AM - 9 PM,19,Not Available,92727,30-10-2024,October,651587,John Mitchell,368,2043,8,6537.6
Haryana,Faridabad,Kids,Skirts,36,434798,Rented,29-08-2020,800,Norma Gilbert,M15,11 AM - 8 PM,14,Available,35504,08-10-2024,October,318171,Dr. Michael Marsh MD,413,2412,6,5788.8
Haryana,Faridabad,Men,Shirts,80,435256,Owned,23-01-2020,800,Kenneth Williams,M2,10 AM - 7 PM,4,Available,64932,05-02-2024,February,244299,Jennifer Guerrero,950,2629,7,7361.2
Haryana,Faridabad,Men,Pants,12,437480,Owned,23-06-2023,1300,Jeffrey Nelson,M69,10 AM - 9 PM,4,Available,46166,16-03-2024,March,573316,Victoria Meadows,488,1787,4,2859.2
Haryana,Faridabad,Kids,T-shirts,63,428165,Owned,22-07-2024,1200,Rachel Moore,M11,11 AM - 8 PM,14,Available,31002,01-01-2024,January,122501,Bryan Carpenter,310,2499,7,6997.2
Haryana,Faridabad,Women,Skirts,59,420310,Rented,01-03-2024,950,Jessica Edwards,M100,11 AM - 8 PM,8,Available,90261,28-11-2024,November,269475,Jerry Tyler,694,1918,3,2301.6
Haryana,Faridabad,Women,Jeans,82,409893,Rented,02-06-2023,1100,James Bray,M54,11 AM - 8 PM,13,Not Available,40990,06-04-2024,April,125809,Robert Barker,982,1257,8,4022.4
Haryana,Faridabad,Women,T-shirts,99,414898,Owned,06-03-2020,1200,Natalie Hood,M4,11 AM - 8 PM,8,Not Available,87405,31-01-2024,January,966079,Bonnie Fernandez,882,654,8,2092.8
Haryana,Faridabad,Men,Tops,91,403840,Owned,28-03-2020,1300,Christopher Reyes,M93,11 AM - 8 PM,12,Not Available,66490,07-07-2024,July,509133,Justin Nunez,724,2219,2,1775.2
Haryana,Faridabad,Women,Pants,49,426427,Rented,02-11-2021,1200,Matthew Smith,M49,11 AM - 8 PM,19,Not Available,29865,05-04-2024,April,503280,Robert Sparks,759,1374,2,1099.2
Haryana,Faridabad,Men,T-shirts,78,411081,Owned,15-10-2022,1300,Stacy Henry,M88,11 AM - 8 PM,9,Available,99896,27-02-2024,February,367146,Kelly Hart,787,2210,2,1768
Haryana,Faridabad,Women,Tops,16,434923,Rented,15-04-2021,950,James Rodriguez,M43,11 AM - 8 PM,10,Not Available,65971,16-11-2024,November,125245,William Small,762,1346,3,1615.2
Haryana,Faridabad,Men,Jackets,24,416205,Rented,06-02-2023,1400,Michelle Rodriguez,M18,9 AM - 8 PM,17,Available,64851,11-09-2024,September,265937,Meredith Snyder,525,1745,6,4188
Haryana,Faridabad,Men,Jackets,64,420173,Rented,30-07-2021,1300,Anna Hardy,M18,10 AM - 7 PM,5,Available,94168,13-07-2024,July,160524,Corey Hayes,270,2219,1,887.6
Haryana,Faridabad,Men,Skirts,78,416835,Rented,19-06-2023,1300,Jeffery Yang,M36,10 AM - 9 PM,6,Available,67214,12-07-2024,July,990407,Richard Murphy,467,1153,2,922.4
Haryana,Faridabad,Women,Skirts,77,411586,Rented,14-01-2021,1200,Nicholas Tate,M41,9 AM - 8 PM,18,Available,65651,03-08-2024,August,301198,Suzanne Roberts,241,1595,8,5104
Haryana,Faridabad,Men,Sweaters,31,437551,Rented,22-03-2023,1200,Sarah Tucker,M7,9 AM - 8 PM,4,Available,18411,20-02-2024,February,508543,Susan Porter,462,2020,5,4040
Haryana,Faridabad,Kids,Pants,36,418886,Rented,01-07-2023,1200,David Skinner,M85,10 AM - 9 PM,13,Available,35043,09-07-2024,July,901936,Karl Luna,915,2274,5,4548
Haryana,Faridabad,Kids,Jackets,60,400066,Rented,15-02-2023,1300,Anthony Thomas,M30,11 AM - 8 PM,8,Available,10530,05-07-2024,July,249038,James Kim,445,1250,6,3000
Haryana,Faridabad,Men,Jackets,48,429842,Rented,22-03-2022,800,Mark Garcia,M79,10 AM - 9 PM,20,Not Available,89081,26-07-2024,July,923294,Damon Hudson,754,1441,1,576.4
Haryana,Faridabad,Men,Dresses,87,425035,Owned,08-09-2021,1200,James Hill,M81,10 AM - 9 PM,16,Available,19486,12-10-2024,October,196647,Kimberly Davidson,233,1361,5,2722
Haryana,Faridabad,Women,Hoodies,86,429834,Owned,03-02-2022,1300,Jenna Adams,M97,11 AM - 8 PM,8,Available,57777,01-09-2024,September,305234,Tammy Velasquez,391,710,6,1704
Haryana,Faridabad,Men,Sweaters,38,435864,Owned,14-08-2021,1200,Michelle Mccarthy,M26,11 AM - 8 PM,15,Available,78065,09-05-2024,May,929722,Misty Harris,672,2678,5,5356
Haryana,Faridabad,Kids,Dresses,5,424962,Owned,03-02-2020,1000,Matthew Mcneil,M51,9 AM - 8 PM,10,Not Available,16956,21-07-2024,July,235964,Gabrielle Fowler,373,1283,2,1026.4
Haryana,Faridabad,Kids,Jackets,60,404922,Rented,22-06-2024,800,Michael Davis,M32,10 AM - 7 PM,5,Not Available,22831,25-09-2024,September,128137,Janet Peterson,869,2564,3,3076.8
Haryana,Faridabad,Women,Skirts,39,426965,Rented,27-03-2024,1400,Joshua Ayers,M49,9 AM - 8 PM,20,Not Available,43572,20-10-2024,October,285027,Janet Allen,987,2755,6,6612
Haryana,Faridabad,Kids,Hoodies,47,407281,Rented,04-08-2020,800,Michael Merritt,M59,9 AM - 8 PM,6,Available,91359,28-04-2024,April,618539,Amy Day,251,694,8,2220.8
Haryana,Faridabad,Women,Hoodies,54,411295,Owned,06-08-2021,1000,Justin Schaefer,M52,10 AM - 9 PM,11,Not Available,88449,26-08-2024,August,367571,Linda Kirby,329,508,3,609.6
Haryana,Faridabad,Kids,Pants,59,436258,Owned,15-03-2021,1200,Bryan Graves,M23,11 AM - 8 PM,19,Not Available,37331,24-03-2024,March,754819,Charles Chavez,546,1004,2,803.2
Haryana,Faridabad,Men,Pants,29,435907,Owned,01-05-2024,1000,James Johnson,M44,9 AM - 8 PM,8,Not Available,96863,03-11-2024,November,157452,Whitney Brown,307,2798,3,3357.6
Haryana,Faridabad,Men,T-shirts,36,406657,Owned,09-04-2024,1200,Ashley Curry,M42,9 AM - 8 PM,5,Available,69897,26-07-2024,July,564822,Molly Nelson,864,2057,6,4936.8
Haryana,Faridabad,Men,Hoodies,97,406726,Rented,22-08-2023,1100,Karen Davis,M65,10 AM - 7 PM,14,Not Available,69837,19-08-2024,August,697652,Patrick Sanders,286,1523,3,1827.6
Haryana,Faridabad,Women,Shoes,29,415104,Rented,07-12-2021,1300,Christopher Santiago,M66,11 AM - 8 PM,9,Available,67606,14-08-2024,August,107190,Ryan Myers,374,1616,1,646.4
Haryana,Faridabad,Women,T-shirts,52,426712,Owned,08-04-2020,1300,Kenneth Mcneil,M50,11 AM - 8 PM,11,Available,12489,19-10-2024,October,273661,Megan Levy,426,2913,1,1165.2
Haryana,Faridabad,Men,T-shirts,80,404871,Rented,13-03-2023,1200,Kimberly Lee,M13,10 AM - 7 PM,4,Available,97542,22-11-2024,November,240684,Jonathan Brown,420,2749,8,8796.8
Haryana,Faridabad,Men,Jackets,99,432530,Rented,12-10-2023,1400,Christine Hernandez,M92,10 AM - 9 PM,5,Not Available,36478,25-11-2024,November,676378,Ashley Simpson,703,1823,1,729.2
Haryana,Faridabad,Kids,T-shirts,41,400976,Rented,30-07-2021,1300,Emily Rush,M100,11 AM - 8 PM,6,Available,33537,24-08-2024,August,182531,Wesley Walter,256,2261,2,1808.8
Haryana,Faridabad,Women,T-shirts,16,419997,Rented,07-01-2021,950,Jake Smith,M81,10 AM - 7 PM,14,Not Available,63582,25-11-2024,November,159005,Olivia Best,992,1465,7,4102
Haryana,Faridabad,Kids,Pants,24,419105,Owned,22-09-2023,1300,Michelle Gill,M85,10 AM - 7 PM,4,Not Available,74973,08-08-2024,August,728304,Michael Campbell,613,1265,4,2024
Haryana,Faridabad,Kids,Sweaters,93,422943,Rented,16-07-2021,950,Adam Liu,M70,10 AM - 7 PM,15,Not Available,44183,24-02-2024,February,270324,Dylan Rivers,417,1813,7,5076.4
Haryana,Faridabad,Women,Tops,1,438204,Rented,19-07-2021,1200,Thomas Anderson,M100,11 AM - 8 PM,8,Not Available,64311,13-04-2024,April,838811,Kenneth Mcintyre,915,1612,3,1934.4
Haryana,Faridabad,Kids,Shoes,79,436945,Rented,11-01-2023,1300,Thomas Foster,M21,10 AM - 9 PM,11,Not Available,49608,10-01-2024,January,909228,Cody Anderson,703,2080,1,832
Haryana,Faridabad,Men,Pants,5,404569,Rented,08-05-2023,1300,Nathan Wood,M76,11 AM - 8 PM,12,Available,96152,03-02-2024,February,621001,Abigail Estrada,747,2190,3,2628
Haryana,Faridabad,Kids,Shirts,85,432053,Owned,13-09-2024,950,Meghan Hahn,M63,9 AM - 8 PM,4,Available,71064,13-01-2024,January,115244,Mrs. Jessica Newman,352,2292,4,3667.2
Haryana,Faridabad,Kids,Shirts,89,417097,Owned,11-03-2023,1300,Donald Jenkins,M16,10 AM - 7 PM,17,Not Available,26222,20-09-2024,September,296558,Leslie Booth,989,1462,8,4678.4
Haryana,Faridabad,Men,T-shirts,62,401827,Rented,27-11-2020,1100,Carrie Williams,M71,10 AM - 9 PM,6,Not Available,15538,15-09-2024,September,959836,Karen Lopez,480,1159,5,2318
Haryana,Faridabad,Women,Hoodies,24,423449,Owned,06-03-2022,1100,Carla Nelson,M93,10 AM - 7 PM,8,Not Available,35483,23-04-2024,April,687534,Andrew Long,354,2609,3,3130.8
Haryana,Faridabad,Men,T-shirts,1,400306,Rented,25-07-2024,1300,Jordan Burgess,M77,11 AM - 8 PM,12,Not Available,58134,01-08-2024,August,640132,Dustin Montgomery,242,2508,5,5016
Haryana,Faridabad,Women,Hoodies,65,410522,Owned,28-01-2024,800,John Donovan,M16,11 AM - 8 PM,11,Not Available,67580,23-08-2024,August,698621,Jason White,260,1359,8,4348.8
Haryana,Faridabad,Kids,Pants,21,436164,Owned,05-02-2021,1000,Brenda Hernandez,M77,10 AM - 7 PM,4,Available,65510,14-03-2024,March,800962,Christian Johnson,218,1739,6,4173.6
Haryana,Faridabad,Women,Dresses,33,420996,Owned,29-10-2020,800,Robert Pham DVM,M36,11 AM - 8 PM,4,Available,76927,16-06-2024,June,470637,Dr. Sarah Fisher,466,1298,6,3115.2
Haryana,Faridabad,Kids,Dresses,33,439096,Owned,29-06-2020,950,Kristin Kramer,M87,9 AM - 8 PM,17,Not Available,48592,23-05-2024,May,322869,Jessica Schultz,205,1718,2,1374.4
Haryana,Faridabad,Women,Shirts,40,401489,Owned,07-08-2022,1000,Alex Carroll,M57,11 AM - 8 PM,19,Available,46699,18-03-2024,March,460295,Nathan Brown,886,1396,8,4467.2
Haryana,Faridabad,Women,Dresses,36,420199,Owned,20-11-2021,1400,Eric Michael,M1,11 AM - 8 PM,10,Not Available,58172,22-02-2024,February,458761,Jay West,942,1414,4,2262.4
Haryana,Faridabad,Men,Shoes,20,435912,Rented,20-05-2024,1300,Sara Davis,M51,11 AM - 8 PM,18,Available,96181,31-05-2024,May,956778,Matthew Kennedy,793,2370,7,6636
Haryana,Faridabad,Men,Shirts,85,411870,Owned,21-10-2024,800,Matthew Bauer,M82,11 AM - 8 PM,3,Not Available,59555,28-10-2024,October,768597,David Medina,578,2400,1,960
Haryana,Faridabad,Women,Pants,28,439477,Owned,10-09-2020,1000,Jonathan Adams,M11,10 AM - 7 PM,5,Available,55499,17-09-2024,September,330033,William Larson,386,1106,6,2654.4
Haryana,Faridabad,Men,Jackets,25,407241,Rented,27-11-2024,1100,Victoria Buchanan,M24,10 AM - 7 PM,14,Available,87234,02-06-2024,June,573877,Patrick Gutierrez,428,511,6,1226.4
Haryana,Faridabad,Men,Jackets,63,429836,Rented,28-03-2020,950,Joshua Jones,M45,10 AM - 7 PM,14,Available,58524,04-05-2024,May,880206,Dylan Brown,963,1428,6,3427.2
Haryana,Faridabad,Men,Dresses,19,424707,Rented,11-01-2023,1200,Claudia Strong,M36,10 AM - 7 PM,14,Not Available,85818,09-09-2024,September,732320,Craig White,980,2663,2,2130.4
Haryana,Faridabad,Men,T-shirts,19,429724,Rented,12-02-2021,1100,Kayla Lewis,M4,10 AM - 7 PM,5,Not Available,80698,20-11-2024,November,543193,Brandon Baker,372,1673,5,3346
Haryana,Faridabad,Kids,Shoes,28,415685,Rented,30-01-2024,1200,Margaret Burns,M58,9 AM - 8 PM,8,Available,72343,17-03-2024,March,790252,Jacob Mcdonald,977,505,5,1010
Haryana,Faridabad,Men,T-shirts,13,439307,Rented,04-09-2021,1000,Gabriel Adams,M80,9 AM - 8 PM,3,Not Available,68864,12-01-2024,January,569899,Terri Erickson,372,2338,4,3740.8
Haryana,Faridabad,Kids,Jackets,43,429675,Rented,01-06-2021,1100,Joseph Hoffman,M42,11 AM - 8 PM,3,Available,12835,12-05-2024,May,775851,Jessica Garcia,995,1481,6,3554.4
Haryana,Faridabad,Men,Shoes,81,437079,Owned,31-01-2024,1300,Cindy Johnson,M42,11 AM - 8 PM,9,Available,48997,22-06-2024,June,773918,Lisa Turner,338,1029,3,1234.8
Haryana,Faridabad,Kids,Pants,72,404907,Rented,15-03-2024,1100,Jessica Sanford,M70,10 AM - 7 PM,10,Not Available,40947,04-10-2024,October,485823,Richard Medina,528,800,1,320
Haryana,Faridabad,Kids,Jackets,39,402717,Owned,21-06-2020,1100,David Sullivan,M6,10 AM - 7 PM,12,Not Available,69665,27-06-2024,June,339802,Morgan Roberts,804,2116,6,5078.4
Haryana,Faridabad,Kids,Jeans,64,433639,Rented,10-01-2022,950,Robert Nash,M30,9 AM - 8 PM,10,Not Available,63380,10-05-2024,May,802280,Robin Larson,389,2207,1,882.8
Haryana,Faridabad,Women,T-shirts,79,436356,Rented,01-04-2020,1300,Jared Brown,M40,9 AM - 8 PM,18,Not Available,21987,07-02-2024,February,779575,Jacob Lewis,374,1019,3,1222.8
Haryana,Faridabad,Kids,Shoes,94,422120,Rented,26-01-2023,1100,Jeremiah Baldwin,M77,11 AM - 8 PM,20,Not Available,32127,02-02-2024,February,669227,Cindy Wilson,664,2592,7,7257.6
Haryana,Faridabad,Women,Hoodies,76,430628,Owned,05-03-2020,800,Joshua Chavez,M31,9 AM - 8 PM,17,Available,93050,22-07-2024,July,943636,Brandon Aguilar MD,985,942,3,1130.4
Haryana,Faridabad,Kids,Tops,27,436319,Rented,27-01-2024,950,Nancy Webster,M24,10 AM - 9 PM,20,Available,18029,02-01-2024,January,565945,David Ferguson,988,2880,2,2304
Haryana,Faridabad,Men,Sweaters,40,437998,Rented,01-03-2021,800,Meredith Wong,M45,10 AM - 7 PM,5,Not Available,22907,30-05-2024,May,444308,Susan Owen,600,2698,1,1079.2
Haryana,Faridabad,Men,Tops,13,412605,Rented,09-07-2020,1200,Nicholas Blake DDS,M5,9 AM - 8 PM,3,Available,17565,17-03-2024,March,717424,Oscar Mcdonald,798,683,8,2185.6
Haryana,Faridabad,Men,Jeans,85,415352,Rented,16-03-2023,1400,Jacob Mills,M78,11 AM - 8 PM,4,Available,29081,12-08-2024,August,884333,Derrick Flores,773,2153,8,6889.6
Haryana,Faridabad,Kids,Tops,76,436547,Owned,16-06-2023,1000,Jason Taylor,M16,10 AM - 7 PM,7,Not Available,24216,31-10-2024,October,756500,Jacqueline Jackson,557,1705,8,5456
Haryana,Faridabad,Kids,Jackets,33,411407,Rented,08-11-2023,1400,Shirley Hurst,M41,10 AM - 9 PM,15,Not Available,26821,27-02-2024,February,257145,Michael Mckenzie DDS,377,1993,4,3188.8
Haryana,Faridabad,Men,T-shirts,42,422586,Owned,26-12-2021,1000,Emily Johnson,M25,10 AM - 7 PM,16,Available,83914,09-02-2024,February,932128,Samantha Crawford,982,1729,5,3458
Haryana,Faridabad,Women,Tops,29,437980,Owned,21-02-2023,950,Margaret Mendez,M76,9 AM - 8 PM,15,Available,68876,25-10-2024,October,746272,Cathy Spears,476,1986,1,794.4
Haryana,Faridabad,Kids,Tops,3,438388,Rented,19-04-2023,1100,Ashley Baker,M26,9 AM - 8 PM,12,Available,90235,05-03-2024,March,690577,Kathleen Ford,305,1295,8,4144
Haryana,Faridabad,Kids,Pants,5,433440,Owned,09-10-2022,800,James Khan,M18,10 AM - 9 PM,3,Not Available,27810,25-10-2024,October,325846,Nicholas Murray,887,971,7,2718.8
Haryana,Faridabad,Women,Pants,49,409907,Rented,27-11-2023,1400,Veronica Gomez,M5,11 AM - 8 PM,8,Not Available,83564,10-05-2024,May,224759,Maria Chung,978,2488,2,1990.4
Haryana,Faridabad,Kids,Dresses,10,430014,Owned,08-07-2020,1400,Amy Collins,M16,9 AM - 8 PM,14,Not Available,37343,28-07-2024,July,325842,Samuel Mays,532,1732,2,1385.6
Haryana,Faridabad,Women,Tops,43,432906,Rented,05-12-2022,1400,Karen Holloway,M97,11 AM - 8 PM,11,Not Available,78158,19-11-2024,November,388353,Holly Armstrong,722,2171,4,3473.6
Haryana,Faridabad,Kids,Dresses,18,411506,Rented,09-03-2024,1300,Janet Young,M11,9 AM - 8 PM,7,Available,11225,23-11-2024,November,649530,Nicholas Arias,791,929,2,743.2
Haryana,Faridabad,Men,Shirts,43,412942,Owned,27-03-2023,1200,Michelle Smith,M18,10 AM - 7 PM,16,Available,90227,04-05-2024,May,401124,Kathryn Aguilar,613,2441,7,6834.8
Haryana,Faridabad,Women,Shoes,89,415787,Rented,25-03-2023,1400,Yolanda Mora,M28,11 AM - 8 PM,15,Available,14880,13-07-2024,July,863013,Ellen Hernandez,697,1456,6,3494.4
Haryana,Faridabad,Men,Dresses,59,407673,Owned,29-05-2023,1100,Steven Cox,M60,10 AM - 7 PM,11,Available,47275,07-07-2024,July,937044,Kevin Bates,969,1792,6,4300.8
Haryana,Faridabad,Kids,Shoes,28,425068,Rented,04-11-2023,1100,Catherine Maxwell,M33,10 AM - 7 PM,17,Available,56595,31-07-2024,July,488040,Matthew Barr,979,2017,5,4034
Haryana,Faridabad,Kids,Jeans,3,402754,Rented,03-07-2020,1400,Nicole Hernandez,M28,10 AM - 9 PM,3,Available,93380,05-03-2024,March,324155,Edward Terry,540,1352,2,1081.6
Haryana,Faridabad,Kids,Skirts,86,403848,Rented,24-06-2022,1100,Julie White,M79,10 AM - 9 PM,9,Available,10113,21-07-2024,July,633015,Anna Carroll,487,1430,8,4576
Haryana,Faridabad,Kids,Hoodies,24,409892,Rented,29-12-2021,1400,Angel Gonzales,M31,10 AM - 7 PM,16,Not Available,56044,14-05-2024,May,807762,Lori Saunders,214,1729,7,4841.2
Haryana,Faridabad,Women,T-shirts,77,434870,Rented,27-12-2023,1400,Mr. Brian Murphy,M28,10 AM - 9 PM,6,Available,60318,06-07-2024,July,396164,Stephanie Deleon,839,830,6,1992
Haryana,Faridabad,Men,Dresses,99,403634,Owned,05-11-2022,1200,Theresa Martinez,M100,10 AM - 7 PM,17,Not Available,93838,17-03-2024,March,539813,Tammy Lewis,370,1071,7,2998.8
Haryana,Faridabad,Kids,Jackets,25,434082,Owned,13-01-2024,800,Brent Payne,M50,10 AM - 7 PM,7,Available,35730,28-05-2024,May,993489,Jose Bray,631,1265,2,1012
Haryana,Faridabad,Men,Dresses,32,411110,Rented,24-05-2021,1000,Ashley Jacobs,M1,10 AM - 7 PM,20,Available,28139,17-05-2024,May,583173,Dylan Collins,330,2277,8,7286.4
Haryana,Faridabad,Women,Jackets,47,413723,Rented,21-11-2022,950,Steven Romero,M45,10 AM - 7 PM,12,Not Available,41764,08-07-2024,July,868485,Stephanie Williams,912,1318,6,3163.2
Haryana,Faridabad,Men,Shirts,39,424513,Owned,27-12-2020,800,Ryan Cisneros,M21,9 AM - 8 PM,20,Not Available,84313,01-01-2024,January,803882,Derek Harrington,654,2785,7,7798
Haryana,Faridabad,Men,Dresses,52,404730,Owned,01-12-2023,950,David Morgan,M17,9 AM - 8 PM,13,Available,67398,16-07-2024,July,190007,Anthony Smith,630,1285,4,2056
Haryana,Faridabad,Men,Jackets,67,419259,Owned,03-05-2021,1300,Mrs. Erica Clark,M5,10 AM - 9 PM,8,Not Available,38834,20-09-2024,September,891036,Melanie Moore,605,1232,2,985.6
Haryana,Faridabad,Kids,Shirts,37,424769,Owned,24-04-2023,800,John Brown,M12,9 AM - 8 PM,3,Not Available,39354,12-02-2024,February,535722,Bobby Anderson,602,1668,7,4670.4
Haryana,Faridabad,Kids,Tops,24,425028,Rented,08-08-2024,950,Michelle Harper,M98,10 AM - 9 PM,4,Available,60894,14-04-2024,April,626339,Catherine Ho,258,1387,6,3328.8
